,City,Country,Population,Bars,Parks,Galleries,Gyms,Bookstores,Fast Food
42,Albuquerque,US,907140,2.7559141918557226,1.686619485415702,0.8708688846264083,2.667724937716339,0.6063011222082589,6.526004806314351
43,Cheyenne,US,97275,3.0840400925212026,0.9252120277563609,0.4112053456694937,1.4392187098432279,0.6168080185042405,6.373682857877152
44,Rocky Mount,US,147228,1.42635911647241,0.40753117613497436,0.13584372537832476,0.6112967642024615,0.40753117613497436,6.045045779335453
45,Orlando,US,2445214,4.0855319820678275,1.288230805156522,0.44576875480019335,2.7114191232342035,0.4989338356479229,6.543394565874398
46,Hilton Head Island,US,211983,12.784044003528583,3.2549779935183483,3.5380195581721177,4.0569290933706945,1.4623814173778087,9.529066010010236
47,Wichita Falls,US,150165,2.1309892451636534,0.5327473112909134,0.13318682782272834,1.132088036493191,0.33296706955682087,6.992308460693238
48,Dayton,US,800013,4.4249280949184575,1.3999772503696815,0.4999918751320291,1.8749695317451092,0.5874904532801342,8.07486878338227
49,Alexandria,US,154032,103.87451958034694,48.43149475433677,25.70894359613587,123.350992001662,17.00945258128181,181.78040926560712
50,Macon,US,229434,2.440789072238639,0.6101972680596598,0.4794407106183042,1.4383221318549124,0.4794407106183042,10.765623229338285
51,Corpus Christi,US,456121,3.3324490650507212,1.1181243573525446,0.4823281541520781,1.0742763433387192,0.2850120910898643,5.590621786762723
52,Lima,US,103900,5.2935514918190565,0.3849855630413859,0.19249278152069296,0.8662175168431183,0.28873917228103946,8.75842155919153
53,Muncie,US,116443,5.925646024235033,4.980977817472926,0.8587892788746426,1.2023049904244996,0.9446682067621067,14.427659885093995
54,San Antonio,US,2426076,3.2109464006898385,0.8120108356044906,0.46165083039443117,2.0568193247037603,0.35036000521005933,5.77063537993039
55,Yuba City,US,170558,4.455962194678643,3.2247094829911234,0.4690486520714361,5.100904091276868,0.9380973041428722,9.029186552375144
56,Tuscaloosa,US,241294,2.1136041509527796,0.41443218646132934,0.08288643729226587,0.7045347169842598,0.29010253052293056,5.180402330766617
57,Augusta,US,595180,1.9825935011257099,0.7224705131220808,0.21842131792062905,1.1929164286434357,0.1680163984004839,5.090896871534662
58,Texarkana,US,149537,1.1368423868340278,0.4012384894708333,0.06687308157847222,0.936223142098611,0.13374616315694443,5.617338852591667
59,Wilmington,US,723943,3.1494192222315847,0.5663429303135744,0.48346347709695375,1.2846315248576199,0.27626484405540214,2.859341135973412
60,Houston,US,6789215,2.3566789385812648,0.5818051129622497,0.35939353813364283,1.9148016375972774,0.3063682620155644,4.860650310823859
61,Miami,US,2737194,4.3840516967376075,1.7170869145555632,1.02659877231939,4.3840516967376075,0.4128315347761247,6.576077545106412
62,Myrtle Beach,US,444122,6.507220988827394,0.9682024308635916,0.3827777052251409,1.5761434921035211,0.4953593832325352,5.966828934391901
63,Visalia,US,460141,1.8907247995723049,0.7823688825816434,0.15212728272420845,1.7603299858086978,0.3042545654484169,6.541473157140963
64,Toledo,US,604373,4.38470944267861,0.5791125679009486,0.24819110052897794,1.24095550264489,0.3143753940033721,6.568791127333617
65,Vineland,US,154814,10.076608058702702,2.583745656077616,1.0334982624310463,7.945017892438669,1.3564664694407482,12.079010942162853
66,Anniston,US,114790,2.2650056625141564,0.696924819235125,0.17423120480878124,0.4355780120219531,0.17423120480878124,12.631762348636641
67,Sebring,US,99857,2.503580119570987,1.1015752526112341,0.40057281913135784,0.5007160239141972,0.20028640956567892,5.207446648707652
68,Atlanta,US,5790619,2.417703530486119,0.7339457146118575,0.4524559464195451,2.245010421165682,0.32466304552242164,4.662713951651801
69,Lake Charles,US,206047,2.1354351191718393,0.5338587797929598,0.09706523268962908,0.8735870942066616,0.1455978490344436,4.950326867171083
